date,count
1468724400.0,194339
1468897200.0,194359
1468983600.0,194401
1469070000.0,194485
1469156400.0,194488
1469242800.0,194646
1469329200.0,195082
1469415600.0,195152
1469674800.0,195184
1469761200.0,195253
1469847600.0,195269
1469934000.0,195303
1470106800.0,195305
1470193200.0,195325
1470798000.0,195464
1470884400.0,195587
1470970800.0,196540
1471057200.0,196663
1471143600.0,196757
1471230000.0,197460
1471316400.0,198128
1471402800.0,198302
1471489200.0,198506
1471575600.0,198661
1471748400.0,199155
1471834800.0,199458
1471921200.0,199633
1472007600.0,199753
1472094000.0,199902
1472180400.0,200084
1472266800.0,200250
1472353200.0,200518
1472439600.0,201615
1472526000.0,202071
1472612400.0,202447
1472698800.0,202939
1472785200.0,203128
1472871600.0,203191
1472958000.0,203276
1473044400.0,203480
1473130800.0,203661
1473217200.0,203855
1473303600.0,204055
1473390000.0,204166
1473476400.0,204691
1473562800.0,205196
1473649200.0,205618
1473735600.0,205779
1473822000.0,205955
1473908400.0,206100
1473994800.0,206480
1474081200.0,206529
1474167600.0,207627
1474254000.0,208361
1474340400.0,209546
1474426800.0,210084
1474513200.0,210186
1474599600.0,210723
1474686000.0,211599
1474772400.0,211619
1474858800.0,211797
1474945200.0,211891
1475031600.0,212321
1475118000.0,212494
1475204400.0,212540
1475290800.0,212560
1475377200.0,212620
1475463600.0,212630
1475550000.0,212651
1475636400.0,212831
1475722800.0,213061
1475809200.0,213285
1475895600.0,213329
1475982000.0,213473
1476068400.0,213646
1476154800.0,213844
1476241200.0,213964
1476327600.0,214128
1476414000.0,214168
1476500400.0,214316
1476586800.0,214491
1476673200.0,214683
1476759600.0,215121
1476846000.0,215457
1476932400.0,216392
1477018800.0,216665
1477105200.0,216830
1477191600.0,217216
1477278000.0,217458
1477364400.0,217689
1477450800.0,218076
1477537200.0,218227
1477623600.0,218318
1477710000.0,218551
1477796400.0,218799
1477882800.0,219319
1477969200.0,219433
1478055600.0,219597
1478142000.0,219653
1478228400.0,219719
1478314800.0,219722
1478401200.0,219960
1478487600.0,220094
1478574000.0,220256
1478660400.0,220487
1478746800.0,220584
1478833200.0,220834
1478919600.0,220835
1479006000.0,220891
1479092400.0,220977
1479178800.0,221135
1479265200.0,221207
1479351600.0,221519
1479438000.0,221909
1479524400.0,221981
1479610800.0,222101
1479697200.0,222148
1479783600.0,222223
1479870000.0,222246
1479956400.0,222276
1480042800.0,222621
1480129200.0,222695
1480215600.0,222700
1480302000.0,222830
1480388400.0,222897
1480474800.0,222955
1480561200.0,223040
1480647600.0,223455
1480734000.0,223629
1480820400.0,223817
1480906800.0,223970
1480993200.0,224463
1481079600.0,224610
1481166000.0,224750
1481252400.0,224840
1481338800.0,225180
1481425200.0,225291
1481511600.0,225498
1481598000.0,225794
1481684400.0,226130
1481770800.0,226906
1481857200.0,229431
1481943600.0,230278
1482030000.0,231290
1482116400.0,231692
1482202800.0,232620
1482289200.0,233985
1482375600.0,235020
1482462000.0,235734
1482548400.0,236656
1482634800.0,237436
1482721200.0,237887
1482807600.0,239139
1482894000.0,239507
1482980400.0,240450
1483066800.0,241307
1483153200.0,242106
1483239600.0,242756
1483326000.0,243530
1483412400.0,244107
1483498800.0,245917
1483585200.0,252639
1483671600.0,258040
1483758000.0,260880
1483844400.0,263569
1483930800.0,267169
1484017200.0,270287
1484103600.0,272759
1484190000.0,275583
1484276400.0,278156
1484362800.0,279698
1484449200.0,281412
1484535600.0,283115
1484622000.0,285268
1484708400.0,288064
1484794800.0,290042
1484881200.0,292399
1484967600.0,294411
1485054000.0,297159
1485140400.0,299916
1485226800.0,303001
1485313200.0,306722
1485399600.0,309560
1485486000.0,313330
1485572400.0,315279
1485658800.0,318335
1485745200.0,321565
1485831600.0,324374
1485918000.0,327089
1486004400.0,329405
1486090800.0,334789
1486177200.0,338166
1486263600.0,341364
1486350000.0,344696
1486436400.0,349667
1486522800.0,353418
1486609200.0,356450
1486695600.0,360280
1486782000.0,363731
1486868400.0,366154
1486954800.0,369020
1487041200.0,371905
1487127600.0,373435
1487214000.0,376305
1487300400.0,379711
1487386800.0,386252
1487473200.0,392237
1487559600.0,398489
1487646000.0,405776
1487732400.0,410357
1487818800.0,416290
1487905200.0,422263
1487991600.0,427808
1488078000.0,434785
1488164400.0,440916
1488250800.0,446203
1488337200.0,451363
1488423600.0,456242
1488510000.0,460019
1488596400.0,464560
1488682800.0,479391
1488769200.0,493735
1488855600.0,502613
1488942000.0,528783
1489028400.0,536465
1489114800.0,542232
1489201200.0,547072
1489287600.0,551855
1489374000.0,557214
1489460400.0,564418
1489546800.0,570302
1489633200.0,576450
1489719600.0,581982
1489806000.0,588934
1489892400.0,595798
1489978800.0,602652
1490065200.0,609242
1490151600.0,613843
1490238000.0,620554
1490324400.0,626514
1490410800.0,631324
1490497200.0,635073
1490583600.0,639158
1490670000.0,642551
1490756400.0,647768
1490842800.0,652856
1490929200.0,656777
1491015600.0,661297
1491102000.0,667530
1491188400.0,674163
1491274800.0,679472
1491361200.0,683879
1491447600.0,689142
1491534000.0,695529
1491620400.0,702072
1491706800.0,706395
1491793200.0,712217
1491879600.0,715868
1491966000.0,720548
1492052400.0,725131
1492138800.0,729023
1492225200.0,731473
1492311600.0,734532
1492398000.0,738310
1492484400.0,742488
1492570800.0,746112
1492657200.0,750591
1492743600.0,753966
1492830000.0,756426
1492916400.0,759272
1493002800.0,762192
1493089200.0,765172
1493175600.0,767456
1493262000.0,770652
1493348400.0,772909
1493434800.0,773948
1493521200.0,775526
1493607600.0,778377
1493694000.0,782401
1493780400.0,786021
1493866800.0,789992
1493953200.0,792008
1494039600.0,793735
1494126000.0,795984
1494212400.0,799330
1494298800.0,803183
1494385200.0,805622
1494471600.0,808424
1494558000.0,810432
1494644400.0,811812
1494730800.0,813557
1494817200.0,815005
1494903600.0,817813
1494990000.0,819880
1495076400.0,823416
1495162800.0,826690
1495249200.0,828713
1495335600.0,831634
1495422000.0,835070
1495508400.0,838379
1495594800.0,840847
1495681200.0,844361
1495767600.0,867239
1495854000.0,891204
1495940400.0,905836
1496026800.0,919532
1496113200.0,930118
1496199600.0,939258
1496286000.0,950564
1496372400.0,962169
1496458800.0,970918
1496545200.0,982147
1496631600.0,999147
1496718000.0,1009069
1496804400.0,1023368
1496890800.0,1032855
1496977200.0,1040061
1497063600.0,1046817
1497150000.0,1054530
1497236400.0,1063143
1497322800.0,1070118
1497409200.0,1075412
1497495600.0,1082783
1497582000.0,1089496
1497668400.0,1096962
1497754800.0,1107815
1497841200.0,1118939
1497927600.0,1131096
1498014000.0,1142640
1498100400.0,1153041
1498186800.0,1164282
1498273200.0,1177931
1498359600.0,1192335
1498446000.0,1207803
1498532400.0,1219164
1498618800.0,1232367
1498705200.0,1241527
1498791600.0,1251843
1498878000.0,1264079
1498964400.0,1277954
1499050800.0,1289919
1499137200.0,1301049
1499223600.0,1313123
1499310000.0,1325137
1499396400.0,1337035
1499482800.0,1353453
1499569200.0,1364839
1499655600.0,1374849
1499742000.0,1386815
1499828400.0,1399800
1499914800.0,1415772
1500001200.0,1432921
1500087600.0,1451907
1500174000.0,1467028
1500260400.0,1482467
1500346800.0,1496365
1500433200.0,1509236
1500519600.0,1520899
1500606000.0,1534797
1500692400.0,1548625
1500778800.0,1566262
1500865200.0,1587990
1500951600.0,1607846
1501038000.0,1627995
1501124400.0,1644447
1501210800.0,1660606
1501297200.0,1673192
1501383600.0,1685561
1501470000.0,1696900
1501556400.0,1709728
1501642800.0,1719739
1501729200.0,1733087
1501815600.0,1747396
1501902000.0,1756805
1501988400.0,1767144
1502074800.0,1780832
1502161200.0,1793251
1502247600.0,1810489
1502334000.0,1823888
1502420400.0,1835340
1502506800.0,1846792
1502593200.0,1855407
1502679600.0,1864943
1502766000.0,1878111
1502852400.0,1891375
1502938800.0,1906488
1503025200.0,1920849
1503111600.0,1934162
1503198000.0,1948468
1503284400.0,1961203
1503370800.0,1972275
1503457200.0,1985203
1503543600.0,1999387
1503630000.0,2013742
1503716400.0,2028963
1503802800.0,2042126
1503889200.0,2053237
1503975600.0,2062855
1504062000.0,2073798
1504148400.0,2082435
1504234800.0,2090027
1504321200.0,2098663
1504407600.0,2107421
1504494000.0,2119698
1504580400.0,2128521
1504666800.0,2140598
1504753200.0,2151953
1504839600.0,2170850
1504926000.0,2186225
1505012400.0,2203143
1505098800.0,2214675
1505185200.0,2227610
1505271600.0,2241527
1505358000.0,2254028
1505444400.0,2268844
1505530800.0,2280001
1505617200.0,2292912
1505703600.0,2307242
1505790000.0,2321203
1505876400.0,2332545
1505962800.0,2349700
1506049200.0,2363398
1506135600.0,2375646
1506222000.0,2384774
1506308400.0,2395540
